"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"363","RS-MSG-100 BARRANCA DA BARRA","Santa Vitória do Palmar","Aceramico","RS",-53.38264781, -33.74391062
"365","RS-MSG-109 PRAIA III","Santa Vitória do Palmar","Aceramico","RS",-53.33237386, -33.71237589
"368","RS-MSG-090 arroio da carqueja","Santa Vitória do Palmar","Aceramico","RS",-53.23494427, -33.60591396
"369","RS-MSG-086 - BARRANCO DAS LASCAS","Santa Vitória do Palmar","Aceramico","RS",-53.20586536, -33.57481383
"373","RS-QUA-002","Santana do Livramento","Aceramico","RS",-55.92622978, -30.45016852
"374","RS-QUA-027","Santana do Livramento","Aceramico","RS",-55.92075275, -30.47463032
"375","RS-QUA-026","Santana do Livramento","Aceramico","RS",-55.91518342, -30.48554725
"377","RS-QUA-024","Santana do Livramento","Aceramico","RS",-55.91046945, -30.49906971
"378","RS-QUA-023","Santana do Livramento","Aceramico","RS",-55.90250166, -30.51639039
"379","RS-QUA-022","Santana do Livramento","Aceramico","RS",-55.89349745, -30.53752747
"380","RS-QUA-019","Santana do Livramento","Aceramico","RS",-55.87846587, -30.57380673
"382","RS-QUA-017","Santana do Livramento","Aceramico","RS",-55.87491064, -30.58368326
"387","RS-QUA-010","Santana do Livramento","Aceramico","RS",-55.86930389, -30.59411933
"389","RS-QUA-011","Santana do Livramento","Aceramico","RS",-55.85728758, -30.62440348
"391","RS-QUA-008","Santana do Livramento","Aceramico","RS",-55.85269265, -30.6344957
"392","RS-QUA-007","Santana do Livramento","Aceramico","RS",-55.84794741, -30.64750077
"393","RS-QUA-005","Santana do Livramento","Aceramico","RS",-55.82669172, -30.69916448
"395","RS-QUA-003","Santana do Livramento","Aceramico","RS",-55.79573852, -30.7609208
"396","RS-IBI-095","Santana do Livramento","Aceramico","RS",-55.70036491, -30.77540149
"402","RS-IBI-092","Santana do Livramento","Aceramico","RS",-55.6909118, -30.765887
"404","RS-IBI-086","Santana do Livramento","Aceramico","RS",-55.68997472, -30.77798561
"407","RS-IBI-093","Santana do Livramento","Aceramico","RS",-55.67832118, -30.77663127
"408","RS-IBI-104","Santana do Livramento","Aceramico","RS",-55.67763852, -30.76695231
"410","RS-IBI-106","Santana do Livramento","Aceramico","RS",-55.66323311, -30.76146337
"416","RS-IBI-102","Santana do Livramento","Aceramico","RS",-55.6489893, -30.75948424
"417","RS-IBI-017","Santana do Livramento","Aceramico","RS",-55.61021615, -30.74587495
"419","RS-IBI-014","Santana do Livramento","Aceramico","RS",-55.6006963, -30.74974242
"420","RS-IBI-016","Santana do Livramento","Aceramico","RS",-55.59276838, -30.74322378
"425","RS-IBI-010","Santana do Livramento","Aceramico","RS",-55.57231207, -30.73783054
"426","RS-IBI-011","Santana do Livramento","Aceramico","RS",-55.54625906, -30.72554172
"427","RS-SAM-002","Santana do Livramento","Aceramico","RS",-55.39876856, -30.67808255
"428","RS-IJU-006","Santo Ângelo","Aceramico","RS",-54.39300631, -28.33037301
"429","RS-IJU-007","Santo Ângelo","Aceramico","RS",-54.38671413, -28.33833598
"431","RS-IJU-002","Santo Ângelo","Aceramico","RS",-54.38008385, -28.33054033
"432","RS-IJU-001","Santo Ângelo","Aceramico","RS",-54.33766985, -28.30882504
"433","RS-S-264: Toca do Sino","Santo Antônio da Patrulha","Aceramico","RS",-50.56666667, -29.76666667
"434","RS-S-328: Caipora","Santo Antônio da Patrulha","Aceramico","RS",-50.5, -29.46666667
"435","Linha Rolando 2","Santo Cristo","Aceramico","RS",-54.60773101, -27.8301115
"436","Linha Rolando 1","Santo Cristo","Aceramico","RS",-54.60578094, -27.79085446
"437","NANDUVAi 3","São Borja","Aceramico","RS",-55.7041315, -28.98621279
"440","RS-BIC-022","São Borja","Aceramico","RS",-55.59947932, -28.99533403
"441","Arroio Arara","São Francisco de Assis","Aceramico","RS",-55.34333333, -29.59611111
"442","Arroio Inhacunda 3","São Francisco de Assis","Aceramico","RS",-55.26388889, -29.57777778
"443","Arroio Inhacunda 1","São Francisco de Assis","Aceramico","RS",-55.23472222, -29.59111111
"444","Jaguari Mirim","São Francisco de Assis","Aceramico","RS",-55.08468418, -29.5336246
"445","RS-PIR-001","São Luiz Gonzaga","Aceramico","RS",-54.70898644, -28.49040967
"446","RS-IJU-024","São Miguel das Missões","Aceramico","RS",-54.55248472, -28.42822481
"448","RS-IJU-018","São Miguel das Missões","Aceramico","RS",-54.53867167, -28.41649946
"449","Pedro de Almeida","Sertão","Aceramico","RS",-52.12166017, -27.96653897
"450","BICA","Uruguaiana","Aceramico","RS",-56.99024606, -29.76002768
"451","RS-I-69: Laranjito","Uruguaiana","Aceramico","RS",-56.94333333, -29.57833333
"452","VARIANTE 1","Uruguaiana","Aceramico","RS",-56.93566604, -29.73955284
"453","VARIANTE 2","Uruguaiana","Aceramico","RS",-56.93485182, -29.75129391
"454","RS-I-72: Palmito 1","Uruguaiana","Aceramico","RS",-56.90972222, -29.54638889
"456","CASA DE PEDRA","Uruguaiana","Aceramico","RS",-56.9051658, -29.71019428
"457","RS-I-73: Sanchuri 1","Uruguaiana","Aceramico","RS",-56.90055556, -29.53888889
"458","MENEZES","Uruguaiana","Aceramico","RS",-56.88064029, -29.67760316
"459","RS-I-67: Touro Passo 1","Uruguaiana","Aceramico","RS",-56.87222222, -29.67
"460","RS-I-68: Ribeiro","Uruguaiana","Aceramico","RS",-56.85694444, -29.67611111
"462","SERVO DE PEDRA","Uruguaiana","Aceramico","RS",-56.7628811, -29.62542439
"463","Ernani Schmidt","Venâncio Aires","Aceramico","RS",-52.31281918, -29.49250579
"464","Roni Kramer","Venâncio Aires","Aceramico","RS",-52.30241214, -29.47723105
"465","Armandio da Silva","Venâncio Aires","Aceramico","RS",-52.30170471, -29.42990642
"466","Arthur Schwin","Venâncio Aires","Aceramico","RS",-52.26151216, -29.53355763
"467","Tereza da Costa","Venâncio Aires","Aceramico","RS",-52.19857405, -29.64484737
"468","Alberto Vogel","Venâncio Aires","Aceramico","RS",-52.13153014, -29.68193014
"469","Joao Olimpio dos Santos","Venâncio Aires","Aceramico","RS",-52.05583729, -29.63812848
"470","Eduardo L. Guedes","Venâncio Aires","Aceramico","RS",-52.03467203, -29.69982292
"471","Sitio Voese","Vera Cruz","Aceramico","RS",-52.62502099, -29.65259619
"472","Joao Baumgarten","Vera Cruz","Aceramico","RS",-52.57066337, -29.68458036
"475","Humaitá 2","Vitória das Missões","Aceramico","RS",-54.45242848, -28.36629364
"476","Humaitá 3","Vitória das Missões","Aceramico","RS",-54.44201016, -28.36307612
"478","Humaitá","Vitória das Missões","Aceramico","RS",-54.42095329, -28.35486633
"479","RS-IJU-010","Vitória das Missões","Aceramico","RS",-54.40145129, -28.34408483
"480","RS-S-359: Aterrado","Santo Antônio da Patrulha","Aceramico","RS",-50.5, -29.7333
"481","Pessegueiro","Itaqui","Aceramico","RS",-56.39, -29.083056
"482","Touro Passo I","Uruguaiana","Aceramico","RS",-57.075556, -29.789167
"483","RS-I-70: Imbaa","Uruguaiana","Aceramico","RS",-56.96666667, -29.64333333
"484","Laranjito","Uruguaiana","Aceramico","RS",-56.93, -29.613333
"485","Palmito 2","Uruguaiana","Aceramico","RS",-56.865, -29.532222
"486","Milton Almeida","Uruguaiana","Aceramico","RS",-56.663889, -29.718056
"487","RS-IJ-68","São Borja","Aceramico","RS",-56.004939, -28.611719
"488","RS-I-99","Uruguaiana","Aceramico","RS",-56.558939, -29.286989
"489","Rio Grande do Sul (OSO-1","Maquiné","Aceramico","RS",-50.2875, -29.616667
"491","Garivaldino","Montenegro","Aceramico","RS",-51.640667, -29.584389
"492","Marimbondo","Santo Antônio da Patrulha","Aceramico","RS",-50.55445806, -29.76171449
"493","Pilger","Paverama","Aceramico","RS",-51.727792, -29.512638
"494","Monjolo","Triunfo","Aceramico","RS",-51.584969, -29.803822
"495","ALMERI NICOLAU DUTRA","Alpestre","Aceramico","RS",-53.01465422, -27.15144946
"497","Praia de seixos do Rio Morto II","Bom Jesus","Aceramico","RS",-50.38102493, -28.44655235
"499","SiTIO DO DEPRIMIDO","Bom Princípio","Aceramico","RS",-51.354899, -29.439658
"500","Sanga Felisbino","Braga","Aceramico","RS",-53.74655864, -27.54075479
"502","U J w 03","Caibaté","Aceramico","RS",-54.62551878, -28.26486999
"503","OFICINA LiTICA RST 471","Canguçu","Aceramico","RS",-52.79895008, -31.10136136
"504","U J z  04","Catuípe","Aceramico","RS",-54.01832497, -28.13571886
"505","U V g 01","Cerro Grande","Aceramico","RS",-53.15678281, -27.62962894
"508","U V b 04","Cerro Grande","Aceramico","RS",-53.12771945, -27.6152512
"509","Sao Bras 01","Chuvisca","Aceramico","RS",-51.92448684, -30.75587199
"510","U U h  01","Erval Grande","Aceramico","RS",-52.56004778, -27.34036385
"511","Praia 3","Faxinalzinho","Aceramico","RS",-52.72356005, -27.38699433
"512","UUU 126","Garruchos","Aceramico","RS",-55.71082228, -28.24542599
"513","Rio dos indios","GetÃºlio Vargas","Aceramico","RS",-52.14357797, -27.87085049
"514","Arroio dos Ferreiros","Gravataí","Aceramico","RS",-50.97817819, -29.93658779
"515","U J J 06","Guarani das Missões","Aceramico","RS",-54.55284775, -28.26479258
"516","U U h  03","Itatiba do Sul","Aceramico","RS",-52.5054478, -27.31876725
"517","U V c  02","Liberato Salzano","Aceramico","RS",-53.08383151, -27.58951215
"518","U V k  02","Liberato Salzano","Aceramico","RS",-53.0641381, -27.56283227
"519","DIQUE 1","Maximiliano de Almeida","Aceramico","RS",-51.77804795, -27.52942598
"520","SiTIO DOS VETERINaRIOS","Maximiliano de Almeida","Aceramico","RS",-51.77672819, -27.56601804
"522","Lajeado do Tigre","Miraguaí","Aceramico","RS",-53.77839373, -27.44916443
"524","Bordinhao","Miraguaí","Aceramico","RS",-53.76695148, -27.46659852
"525","Sanga agua Fria 2","Miraguaí","Aceramico","RS",-53.75992458, -27.49018391
"526","RST124","Muçum","Aceramico","RS",-51.84132251, -29.14839202
"527","JARDIM 01","Muitos Capões","Aceramico","RS",-51.4025219, -28.55639759
"528","Praia 1","Nonoai","Aceramico","RS",-52.73528007, -27.33520385
"530","Praia 4","Nonoai","Aceramico","RS",-52.71460791, -27.39134676
"531","QUARAi - RST 377","Quaraí","Aceramico","RS",-56.50583333, -30.24725
"533","GEORGINA CORREA","Rio dos Índios","Aceramico","RS",-52.85719087, -27.17156516
"534","rs  msg 110 praia IV","Santa Vitória do Palmar","Aceramico","RS",-53.34973131, -33.71151477
"535","U J c 05","Santo Ângelo","Aceramico","RS",-54.49715467, -28.27029195
"536","U J J 08","Santo Ângelo","Aceramico","RS",-54.47734372, -28.27246261
"537","U J J 09","Santo Ângelo","Aceramico","RS",-54.4548137, -28.2710972
"539","U J b  02","Santo Ângelo","Aceramico","RS",-54.39392845, -28.27599333
"541","U J t 01","Santo Ângelo","Aceramico","RS",-54.35200221, -28.27852458
"542","La de Ovelha - ST18","São Borja","Aceramico","RS",-55.62005074, -28.89235274
"544","U M t 02","São Luiz Gonzaga","Aceramico","RS",-55.00123932, -28.26811479
"546","Sitio V8 - Oficina Litica","São Martinho da Serra","Aceramico","RS",-53.91673049, -29.55916967
"547","Dalabrida","Tenente Portela","Aceramico","RS",-53.78897316, -27.41516175
"548","U V t  02","Trindade do Sul","Aceramico","RS",-52.94073362, -27.49867546
"549","SeRGIO LUIS BAARS","Ubiretama","Aceramico","RS",-54.68233333, -28.055
"550","Sitio  da BR - 290","Uruguaiana","Aceramico","RS",-57.00154257, -29.81250018
"551","URUGUAIANA RST 377","Uruguaiana","Aceramico","RS",-56.43305, -30.05701667
"552","Sitio do Areal 1","(copiado","Aceramico","(copiado",-56.2230338, -30.45960065
"553","Romildo Petermann A","(copiado","Aceramico","(copiado",-53.26681246, -29.43186195
"555","RS-EG-02","(copiado","Aceramico","(copiado",-52.66418091, -27.30143645
"556","Valdir Goettems","(copiado","Aceramico","(copiado",-52.31810008, -29.51000531
"558","RS-SIN-004","(copiado","Aceramico","(copiado",-50.89897582, -29.68681492
"559","Idiarte","Flores","Arte_Rupestre","URG",-56.6424, -33.5491
"560","La de la “X”","Flores","Arte_Rupestre","URG",-56.617, -33.5309
"566","La Flecha","Flores","Arte_Rupestre","URG",-56.6121, -33.5201
"567","La del “8”","Flores","Arte_Rupestre","URG",-56.6118, -33.5712
"568","POCH3A","Flores","Arte_Rupestre","URG",-56.6113, -33.5602
"571","La Reja","Flores","Arte_Rupestre","URG",-56.6005, -33.4924
"572","Roca Sola","Flores","Arte_Rupestre","URG",-56.5989, -33.5147
"578","Grabado fino (quemada","Flores","Arte_Rupestre","URG",-56.5893, -33.5617
"580","La Picada","Flores","Arte_Rupestre","URG",-56.5867, -33.5285
"581","Campanitas","Flores","Arte_Rupestre","URG",-56.582, -33.6165
"583","El Ángulo","Flores","Arte_Rupestre","URG",-56.5776, -33.6288
"584","La del “2”","Flores","Arte_Rupestre","URG",-56.5741, -33.5812
"587","Cantera de Singer","Flores","Arte_Rupestre","URG",-56.5693, -33.5135
"588","Iruleguy","Flores","Arte_Rupestre","URG",-56.5677, -33.5573
"591","La entrada de Boccardi","Flores","Arte_Rupestre","URG",-56.5643, -33.5323
"592","De Souza","Florida","Arte_Rupestre","URG",-56.5307, -33.5284
"593","Ponto Cabrera Perez (2013 8","Artigas","Arte_Rupestre","URG",-57.38784, -30.58773
"594","Ponto Cabrera Perez (2013 7","Artigas","Arte_Rupestre","URG",-57.32019, -30.47395
"595","Ponto Cabrera Perez (2013 1","Artigas","Arte_Rupestre","URG",-57.23504, -30.41232
"596","Ponto Cabrera Perez (2013 6","Artigas","Arte_Rupestre","URG",-57.1838, -30.31495
"597","Ponto Cabrera Perez (2013 14","Paysandú","Arte_Rupestre","URG",-57.91936, -31.4471
"598","Ponto Cabrera Perez (2013 20","Paysandú","Arte_Rupestre","URG",-56.92852, -32.09186
"599","Ponto Cabrera Perez (2013 21","Paysandú","Arte_Rupestre","URG",-56.87893, -32.09624
"600","Ponto Cabrera Perez (2013 13","Salto","Arte_Rupestre","URG",-57.57948, -31.09701
"601","Ponto Cabrera Perez (2013 12","Salto","Arte_Rupestre","URG",-57.51748, -31.05398
"602","Ponto Cabrera Perez (2013 10","Salto","Arte_Rupestre","URG",-57.50363, -30.92634
"603","Ponto Cabrera Perez (2013 15","Salto","Arte_Rupestre","URG",-57.45841, -31.20496
"604","Ponto Cabrera Perez (2013 11","Salto","Arte_Rupestre","URG",-57.43507, -31.04231
"605","Ponto Cabrera Perez (2013 9","Salto","Arte_Rupestre","URG",-57.34754, -30.841
"606","Ponto Cabrera Perez (2013 3","Salto","Arte_Rupestre","URG",-57.34645, -31.3511
"607","Ponto Cabrera Perez (2013 2","Salto","Arte_Rupestre","URG",-57.31089, -30.99435
"608","Ponto Cabrera Perez (2013 16","Salto","Arte_Rupestre","URG",-57.30378, -31.12327
"609","Ponto Cabrera Perez (2013 4","Salto","Arte_Rupestre","URG",-57.23486, -31.39441
"610","Ponto Cabrera Perez (2013 5","Salto","Arte_Rupestre","URG",-57.08461, -31.54903
"611","Ponto Cabrera Perez (2013 18","Salto","Arte_Rupestre","URG",-57.08388, -31.3129
"612","Ponto Cabrera Perez (2013 17","Salto","Arte_Rupestre","URG",-57.06455, -31.10285
"613","Ponto Cabrera Perez (2013 19","Salto","Arte_Rupestre","URG",-56.45517, -31.27497
"623","Ponta das Canas III","Florianópolis","Arte_Rupestre","SC",-48.432799, -27.387845
"624","Prainha da Barra","Florianópolis","Arte_Rupestre","SC",-48.41852595, -27.57306937
"628","Ilha das Aranhas Pequena I","Florianópolis","Arte_Rupestre","SC",-48.363947, -27.488523
"629","SC-DUN-001","Garopaba","Arte_Rupestre","SC",-48.63508113, -28.10776547
"632","Ponta das Andorinhas I","Palhoça","Arte_Rupestre","SC",-48.575775, -27.878988
"633","Miguel Bernardino Macedo","Rio do Campo","Arte_Rupestre","SC",-50.26915118, -26.91330016
"635","Morro Pelado II","Urubici","Arte_Rupestre","SC",-49.58806346, -28.04293027
"636","Rio dos Bugres II","Urubici","Arte_Rupestre","SC",-49.50921186, -27.96553302
"638","Abrigo do Letriro","Alegrete","Arte_Rupestre","RS",-55.21851503, -29.68679095
"639","RS - P - 75","Bom Jesus","Arte_Rupestre","RS",-50.51757792, -28.45333571
"642","Airton Moura","Mata","Arte_Rupestre","RS",-54.46416667, -29.554
"645","Fredolin Chütz 3","Mata","Arte_Rupestre","RS",-54.44083333, -29.5285
"647","Ivora","Ivorá","Arte_Rupestre","RS",-53.583998, -29.527547
"648","Alfredo Wagner II","Alfredo Wagner","Ceramica","SC",-49.339647, -27.685998
"649","ARV-SC-02","Arvoredo","Ceramica","SC",-52.47158527, -27.05773264
"650","Ivo Romany II","Concórdia","Ceramica","SC",-52.10612854, -27.33666544
"651","Alfredo Ritter","Concórdia","Ceramica","SC",-51.99876344, -27.37622219
"652","Itamar Mazucheello","Içara","Ceramica","SC",-49.33307324, -28.74421141
"653","SC-ITA-002 Rio Natal II","São Bento do Sul","Ceramica","SC",-49.28724791, -26.37355907
"655","SC-MAM-001-Campetre","São João do Sul","Ceramica","SC",-49.793792, -29.252925
"656","SC-MAM-002-Encruzo","São João do Sul","Ceramica","SC",-49.789189, -29.244437
"657","SPC.UHE.SR.13","São José do Cerrito","Ceramica","SC",-50.82376833, -27.4589958
"658","Linha Copinha I","Vargeão","Ceramica","SC",-52.09393575, -26.67405749
"659","SPC.LT.SR.14","Vargem","Ceramica","SC",-50.90567854, -27.52425708
"660","SPC.LT.SR.12","Vargem","Ceramica","SC",-50.88899712, -27.51730231
"661","XAX-SC-01","Xaxim","Ceramica","SC",-52.4824484, -27.05577712
"662","RS-P-20: Prainha 2","Bom Jesus","Ceramica","RS",-50.283333, -28.463333
"663","Jose Laureano Klein","Bom Princípio","Ceramica","RS",-51.36469538, -29.5003899
"664","Bela Vista 01","Camaquã","Ceramica","RS",-51.95412693, -30.79715385
"665","Santa Auta 01","Camaquã","Ceramica","RS",-51.89341412, -30.69687125
"668","Bela Vista 03","Chuvisca","Ceramica","RS",-51.93894489, -30.77938125
"670","RS-VVM-004","Dilermando de Aguiar","Ceramica","RS",-54.24942039, -29.88203115
"671","Km 12.200","Dom Pedro de Alcântara","Ceramica","RS",-49.83763822, -29.38662975
"672","chacrinha do aldo","Itacurubi","Ceramica","RS",-55.24498056, -28.80848321
"673","Wilson Newton Alano","Novo Hamburgo","Ceramica","RS",-51.02112087, -29.76571715
"674","Sitio da Torre","Novo Hamburgo","Ceramica","RS",-51.01260623, -29.75416631
"675","Estrada Ritter","Pelotas","Ceramica","RS",-52.33151257, -31.48989196
"676","Cerrito Alegre 02","Pelotas","Ceramica","RS",-52.31961059, -31.47300078
"677","Santa Silvana 02","Pelotas","Ceramica","RS",-52.31008608, -31.43152749
"678","Placidino","Rio Grande","Ceramica","RS",-52.29907345, -31.89330178
"679","Manuel","Rio Grande","Ceramica","RS",-52.28586411, -31.97438967
"680","Telmo","Rio Grande","Ceramica","RS",-52.2773434, -31.86562916
"681","Do Siri","Rio Grande","Ceramica","RS",-52.20709338, -32.08726588
"682","Poste Torto","Rio Grande","Ceramica","RS",-52.18805146, -32.08720234
"683","U J j  02","Santo Ângelo","Ceramica","RS",-54.24156092, -28.23799786
"684","RS-S-263: Guarda Velha 2","Santo Antônio da Patrulha","Ceramica","RS",-50.53694444, -29.8
"685","Caminho do Amassador de Barro","São Miguel das Missões","Ceramica","RS",-54.55555556, -28.56166667
"686","Sitio Arqueológico Maninho 01","Sertão Santana","Ceramica","RS",-51.65257399, -30.46565127
"687","Jazida de Areia do Lote I","Torres","Ceramica","RS",-49.82078306, -29.4140694
"688","Jazida de Areia 3  km 27","Três Cachoeiras","Ceramica","RS",-49.95257741, -29.46876772
"689","RS - LC - 87","(copiado","Ceramica","(copiado",-50.34916667, -30.3615
"691","Potrerillo","Rocha","Cerrito","URG",-54.435625, -34.457544
"692","CH1E01","Rocha","Cerrito","URG",-54.286623, -34.498298
"693","CH2D01","Rocha","Cerrito","URG",-54.280787, -34.523477
"694","India Muerta","Rocha","Cerrito","URG",-54.25, -33.97
"695","Punta Coronilla","Rocha","Cerrito","URG",-54.244738, -34.65095
"696","Los Ajos","Rocha","Cerrito","URG",-53.9588, -33.7008
"697","Cerro de la Viuda","Rocha","Cerrito","URG",-53.943, -33.607
"698","Puntas de San Luis","Rocha","Cerrito","URG",-53.776058, -33.629221
"699","Los Indios","Rocha","Cerrito","URG",-53.71, -33.94
"700","San Miguel","Rocha","Cerrito","URG",-53.59, -33.73
"701","C06","Rocha","Cerrito","URG",-53.72539, -33.767
"702","Averias Cerrito 26","Rocha","Cerrito","URG",-53.72073, -33.7469
"710","Averías Cerrito 3","Rocha","Cerrito","URG",-53.71074, -33.78775
"712","C30","Rocha","Cerrito","URG",-53.71034, -33.76756
"714","C08","Rocha","Cerrito","URG",-53.70571, -33.77796
"716","Averias Cerrito 1","Rocha","Cerrito","URG",-53.70227, -33.79921
"717","C05","Rocha","Cerrito","URG",-53.70131, -33.75412
"719","Averias Cerrito 31","Rocha","Cerrito","URG",-53.69635, -33.78461
"722","C10","Rocha","Cerrito","URG",-53.6952, -33.7753
"723","Abra Cerrito 5","Rocha","Cerrito","URG",-53.69474, -33.74016
"729","C19","Rocha","Cerrito","URG",-53.68971, -33.76659
"731","C12","Rocha","Cerrito","URG",-53.68507, -33.75665
"734","C33","Rocha","Cerrito","URG",-53.6766, -33.78158
"735","C31","Rocha","Cerrito","URG",-53.67493, -33.79413
"736","Abra 2 Cerrito 2","Rocha","Cerrito","URG",-53.66919, -33.73499
"737","Averías Cerrito 5","Rocha","Cerrito","URG",-53.66899, -33.74548
"745","C32","Rocha","Cerrito","URG",-53.66235, -33.80025
"746","C24","Rocha","Cerrito","URG",-53.66152, -33.75456
"747","C15","Rocha","Cerrito","URG",-53.66047, -33.77561
"748","C37","Rocha","Cerrito","URG",-53.65629, -33.8083
"749","Averias Cerrito 11","Rocha","Cerrito","URG",-53.65448, -33.73888
"753","Averias Cerrito 29","Rocha","Cerrito","URG",-53.64617, -33.74704
"754","C38","Rocha","Cerrito","URG",-53.64567, -33.81171
"757","C36","Rocha","Cerrito","URG",-53.64483, -33.77244
"759","Averias Cerrito 27","Rocha","Cerrito","URG",-53.63626, -33.7407
"760","Abra 3 Cerrito 02","Rocha","Cerrito","URG",-53.63395, -33.72994
"762","C34","Rocha","Cerrito","URG",-53.6302, -33.79204
"764","C39","Rocha","Cerrito","URG",-53.6274, -33.81512
"766","Corral Piedra 2","Rocha","Cerrito","URG",-53.61398, -33.72495
"767","Corral Piedra","Rocha","Cerrito","URG",-53.60019, -33.76237
"769","Averias Cerrito 37","Rocha","Cerrito","URG",-53.59296, -33.74266
"774","Averias Cerrito 13","Rocha","Cerrito","URG",-53.58175, -33.7436
"775","Averias Cerrito 18","Rocha","Cerrito","URG",-53.57011, -33.74185
"777","Averias Cerrito 12","Rocha","Cerrito","URG",-53.5577, -33.73762
"778","Los Indios C","Rocha","Cerrito","URG",-53.72058, -33.90173
"779","arroyo de los Indios D","Rocha","Cerrito","URG",-53.70196, -33.88568
"780","Camino del Indio A","Rocha","Cerrito","URG",-53.69985, -33.90358
"781","arroyo de los Indios E","Rocha","Cerrito","URG",-53.6967, -33.86421
"782","Rincón de los Indios","Rocha","Cerrito","URG",-53.6963, -33.92154
"784","arroyo de los Indios F","Rocha","Cerrito","URG",-53.68217, -33.85302
"785","Rincón de la Tuna C","Rocha","Cerrito","URG",-53.68127, -33.87844
"786","arroyo de los Indios C","Rocha","Cerrito","URG",-53.68109, -33.92748
"788","Cerro de los Indios B","Rocha","Cerrito","URG",-53.67827, -33.91263
"793","arroyo de los Indios B","Rocha","Cerrito","URG",-53.66869, -33.92824
"794","Cerro de los Indios E","Rocha","Cerrito","URG",-53.6663, -33.91129
"795","Rincón de la Tuna B","Rocha","Cerrito","URG",-53.66473, -33.88012
"796","Camino del Indio B","Rocha","Cerrito","URG",-53.66462, -33.89617
"797","arroyo de los IndiosG","Rocha","Cerrito","URG",-53.66222, -33.85246
"798","Punto Geodésico H","Rocha","Cerrito","URG",-53.65614, -33.88739
"801","Punto Geodésico G","Rocha","Cerrito","URG",-53.64402, -33.88827
"802","Rincón Silvestre B","Rocha","Cerrito","URG",-53.64111, -33.94072
"803","Potrerillo A","Rocha","Cerrito","URG",-53.6404, -33.9582
"804","Rincón Silvestre A","Rocha","Cerrito","URG",-53.63888, -33.92745
"805","Potrerillo B","Rocha","Cerrito","URG",-53.63513, -33.97592
"806","Punto Geodésico E","Rocha","Cerrito","URG",-53.63413, -33.88393
"807","San Martin D","Rocha","Cerrito","URG",-53.63169, -33.85098
"809","Camino del Indio C","Rocha","Cerrito","URG",-53.63131, -33.91001
"811","Casa Nutriero","Rocha","Cerrito","URG",-53.6264, -33.89375
"813","Rincón Silvestre E","Rocha","Cerrito","URG",-53.61902, -33.92699
"814","San Martin A","Rocha","Cerrito","URG",-53.6182, -33.8472
"815","Camino del Indio E","Rocha","Cerrito","URG",-53.61738, -33.90256
"816","Bañado de las Maravillas K","Rocha","Cerrito","URG",-53.61556, -33.87687
"818","Camino del Indio D","Rocha","Cerrito","URG",-53.61264, -33.91107
"819","Cambara","Rocha","Cerrito","URG",-53.61112, -33.83657
"820","Rincón Silvestre F","Rocha","Cerrito","URG",-53.61003, -33.9204
"821","Bañado de la Maravillas J","Rocha","Cerrito","URG",-53.609, -33.88569
"826","Bañado de las Maravillas G","Rocha","Cerrito","URG",-53.60476, -33.89798
"827","arroyo de Los Indios A","Rocha","Cerrito","URG",-53.60022, -33.92549
"828","Bañado de las Maravillas D","Rocha","Cerrito","URG",-53.59225, -33.91013
"830","Cerro aislado","Rocha","Cerrito","URG",-53.56956, -33.91929
"831","Laguna del Bicho","Rocha","Cerrito","URG",-53.55834, -33.93079
"832","Aduana","Rocha","Cerrito","URG",-53.53951, -33.91739
"833","Laguna Jacinta A","Tacuarembó","Cerrito","URG",-55.41298, -32.0865
"834","Picada del Ballo A","Tacuarembó","Cerrito","URG",-55.41258, -32.13265
"835","Picada del Ballo B","Tacuarembó","Cerrito","URG",-55.41206, -32.1227
"836","Laguna Jacinta B","Tacuarembó","Cerrito","URG",-55.40399, -32.10038
"838","Paso Cuello A","Tacuarembó","Cerrito","URG",-55.3794, -32.01855
"839","Entrevero A","Tacuarembó","Cerrito","URG",-55.37112, -31.98983
"840","Paso Cuello B","Tacuarembó","Cerrito","URG",-55.371, -32.00629
"841","Paso de los Ladrones I","Tacuarembó","Cerrito","URG",-55.3648, -32.25897
"844","Cañada de los Caponcitos A","Tacuarembó","Cerrito","URG",-55.35987, -31.95662
"846","Laguna de Capón A","Tacuarembó","Cerrito","URG",-55.35697, -31.97031
"847","Paso de los Ladrones A","Tacuarembó","Cerrito","URG",-55.35664, -32.24106
"850","Paso de los Ladrones E","Tacuarembó","Cerrito","URG",-55.35063, -32.25762
"851","Paso de los Ladrones B","Tacuarembó","Cerrito","URG",-55.34444, -32.23786
"854","Lemos A","Tacuarembó","Cerrito","URG",-55.341, -31.94466
"855","Paso de los Ladrones F","Tacuarembó","Cerrito","URG",-55.33912, -32.2616
"856","Cañada del Sauce C","Tacuarembó","Cerrito","URG",-55.33864, -31.91842
"858","Lemos B","Tacuarembó","Cerrito","URG",-55.33409, -31.95231
"860","Cañada del Sauce A","Tacuarembó","Cerrito","URG",-55.33048, -31.93046
"861","Caldas B","Tacuarembó","Cerrito","URG",-55.32917, -31.9884
"862","Rios","Tacuarembó","Cerrito","URG",-55.3258, -31.91942
"863","Caraguatá H","Tacuarembó","Cerrito","URG",-55.32129, -32.26038
"864","Caldas A","Tacuarembó","Cerrito","URG",-55.31586, -31.99253
