"id","nome","Municipio","Classificação.autora","UF","decimallon","decimallat"
"487","Sitio do Onildo Aguiar","Terra de Areia","Guarani","RS",-50.03777492, -29.57979084
"488","Sitio do Areal 2","Terra de Areia","Guarani","RS",-50.02484864, -29.58196168
"489","Sitio arqueológico Trovoada","Terra de Areia","Guarani","RS",-50.01496314, -29.69087143
"490","Fazenda Santo Antônio (Irma da Giza","Terra de Areia","Guarani","RS",-49.99655976, -29.59874775
"491","Familia Machado","Torres","Guarani","RS",-49.77757545, -29.32181162
"492","RS LN - 021","Torres","Guarani","RS",-49.77661667, -29.40068333
"494","Balneario de Itapeva","Torres","Guarani","RS",-49.77034225, -29.391706
"497","Sambaqui da Itapeva 1","Torres","Guarani","RS",-49.75911691, -29.3843464
"500","RS - LN - 016","Torres","Guarani","RS",-49.75506667, -29.3656
"505","RS - LN - 019","Torres","Guarani","RS",-49.74893333, -29.35336667
"508","JAZIDA DE AREIA 5","Três Cachoeiras","Guarani","RS",-49.93032434, -29.46180802
"509","Chimarrao","Três Cachoeiras","Guarani","RS",-49.97827509, -29.49777391
"510","Arroio Itaparú 1","Três Coroas","Guarani","RS",-50.7936011, -29.49364491
"511","Três Coroas","Três Coroas","Guarani","RS",-50.77917319, -29.5153004
"512","Rodeio Bonito 1","Três Coroas","Guarani","RS",-50.70982868, -29.48784777
"514","RS-BJC-002","Triunfo","Guarani","RS",-51.43692064, -29.87239543
"515","Vitelio Martini","Uruguaiana","Guarani","RS",-57.08585281, -29.76191347
"516","RS-343","Uruguaiana","Guarani","RS",-57.04478482, -29.70757634
"518","Fagundes","Uruguaiana","Guarani","RS",-56.99527809, -29.65142997
"519","Balneario S. Marcos","Uruguaiana","Guarani","RS",-56.84587536, -29.50630601
"521","RS-Q-1: Colônia Rizicola","Uruguaiana","Guarani","RS",-56.8, -29.53333333
"522","Valdir Goettems","Venâncio Aires","Guarani","RS",-52.31810008, -29.51000531
"523","Sergio Roesler","Venâncio Aires","Guarani","RS",-52.29908205, -29.54759712
"524","Arno Kistemacher","Venâncio Aires","Guarani","RS",-52.2928419, -29.61673655
"525","Helmuth Bergmann","Venâncio Aires","Guarani","RS",-52.27674474, -29.5522174
"526","Valerno Konrad","Venâncio Aires","Guarani","RS",-52.22824181, -29.53135064
"527","Jose Armindo da Rosa","Venâncio Aires","Guarani","RS",-52.20204269, -29.64986042
"528","Alvicio Böhm","Venâncio Aires","Guarani","RS",-52.09724356, -29.66509963
"529","""Arquilau Vargas \""""B\""""""","Venâncio Aires","Guarani","RS",-52.09288003, -29.60881642
"532","""Jose Armindo Roia \""""A\""""""","Venâncio Aires","Guarani","RS",-52.07883201, -29.62455138
"533","""Paulo Deorr  \""""B\""""""","Venâncio Aires","Guarani","RS",-52.0787888, -29.6819742
"540","Libório Wilms","Venâncio Aires","Guarani","RS",-52.07248265, -29.649185
"541","""Manoel Israel de Freitas \""""A\""""""","Venâncio Aires","Guarani","RS",-52.06398848, -29.62738759
"542","""Joao Ornelio dos Santos \""""B\""""""","Venâncio Aires","Guarani","RS",-52.05251465, -29.62655865
"543","Joao Orlando Fischer","Venâncio Aires","Guarani","RS",-52.17924109, -29.46581789
"544","Laureano Holdenburg","Vera Cruz","Guarani","RS",-52.58732067, -29.66611873
"545","Ilha do Junco","Viamão","Guarani","RS",-51.06555481, -30.35477337
"546","Novo Lar de Menores","Viamão","Guarani","RS",-51.05095414, -30.08936608
"547","Praia da Pedreira","Viamão","Guarani","RS",-51.05035313, -30.35631421
"548","Lagoa Negra 1","Viamão","Guarani","RS",-50.98983345, -30.35811931
"549","Nei Bueno","Viamão","Guarani","RS",-50.92395563, -30.32888646
"550","RS-IJU-016","Vitória das Missões","Guarani","RS",-54.51389491, -28.3989974
"551","Bento Prestes","Encruzilhada do Sul","Guarani","RS",-52.892, -30.845
"552","Reinaldo Kappel ","Candelária","Guarani","RS",-52.681, -29.729
"553","RS-RP-86","Santa Cruz do Sul","Guarani","RS",-52.463029, -29.685423
"554","Bom Jardim Velho","Paverama","Guarani","RS",-51.744271, -29.526978
"556","SC-U-470","Machadinho","Guarani","RS",-51.67, -27.56
"557","Saudade","Uruguaiana","Guarani","RS",-57.075626, -29.737054
"558","Carumbe","Uruguaiana","Guarani","RS",-57.128498, -29.779675
"560","Totó","Pelotas","Guarani","RS",-52.195, -31.711
"561","Camping","Pelotas","Guarani","RS",-52.17478191, -31.71114057
"562","Ribes","Pelotas","Guarani","RS",-52.405, -31.503
"563","Mondai","Vicente Dutra","Guarani","RS",-53.416667, -27.2
"564","RS-T-114","Marques de Souza","Guarani","RS",-52.12836852, -29.28116622
"565","Posto Fiscal","Pinhal da Serra","Guarani","RS",-51.1854, -27.8342
"566","Santa Rita ","Charqueadas","Guarani","RS",-51.533, -29.981
"567","Fazenda Soares ","Rio Grande","Guarani","RS",-52.222, -31.847
"568","Lincoln Steuernagel ","Pinhal Grande","Guarani","RS",-53.332, -29.417
"569","Joao Cantarelli","Restinga Seca","Guarani","RS",-53.383, -29.824
"570","Jeronimo Rodrigues ","Agudo","Guarani","RS",-53.249, -29.761
"571","Arnildo Drew","Santa Maria do Herval","Guarani","RS",-53.644, -29.678
"572","Capane","Restinga Seca","Guarani","RS",-53.17, -29.836
"573","Eri Rampellotto","Faxinal Soturno","Guarani","RS",-53.536, -29.532
"574","Albino Mazzari","Ivorá","Guarani","RS",-53.6, -29.48
"575","Emilio Kieffer","Paraíso do Sul","Guarani","RS",-53.555, -29.659
"578","Adolfo Schenkel","Alto Bela Vista","Guarani","RS",-51.565, -29.372
"579","Barra do Santo Cristo 1","Porto Mauá","Guarani","RS",-54.72, -27.568
"580","Itajuba 1","Porto Mauá","Guarani","RS",-54.668, -27.544
"581","Tres Bocas 2","Porto Mauá","Guarani","RS",-54.656, -27.529
"583","Oscar Mendes","Rio Grande","Guarani","RS",-52.42805, -32.575655
"584","SC-CHA-02","(copiado","Guarani","(copiado",-53.05296388, -27.0016644
"587","SC-CHA-03","(copiado","Guarani","(copiado",-53.03471044, -26.97833735
"588","RS-MSG-117","(copiado","Guarani","(copiado",-52.57967577, -32.5209574
"592","Quiteria Barreira 3 - 01","(copiado","Guarani","(copiado",-52.19536336, -32.00985167
"593","RS - LC - 88","(copiado","Guarani","(copiado",-50.3635, -30.35533333
"599","Tapera","(copiado","Guarani","(copiado",-48.57, -27.69
